chrom,start,end,E1,E2,E3,start_bin
chr4,83000000,84000000,0.6522174256110503,-0.209293356551721,-0.2387947285609055,chr4_83
chr18,84000000,85000000,0.6220143424146009,-0.0435311205663627,-0.2303044689261726,chr18_84
chr4,47000000,48000000,0.7159325197148294,-0.3617491734978225,-0.0098818034005035,chr4_47
chr11,108000000,109000000,0.5734947591124779,0.0244160695379087,-0.116318547439909,chr11_108
chr8,34000000,35000000,0.0134336555560065,0.7878678850494444,0.1465787307696219,chr8_34
chr13,67000000,68000000,-0.5030979065038469,-0.0225035430154428,0.4216321489741713,chr13_67
chr3,156000000,157000000,-0.307036515114651,0.9309119118504418,0.2650715841088815,chr3_156
chr18,43000000,44000000,0.1143811914146087,-0.2562781894918604,-0.5084550270815202,chr18_43
chr13,76000000,77000000,0.0865877932453412,-0.1809414087183113,0.2178152370028843,chr13_76
chr2,86000000,87000000,-0.1932146177640981,-0.2562677213857109,-0.525487823191079,chr2_86
chr14,30000000,31000000,0.2660186429053688,0.8829462992496362,0.3898792268660602,chr14_30
chr11,113000000,114000000,0.71900526527393,-0.2637599497008071,-0.347768395068726,chr11_113
chr7,109000000,110000000,0.3717569293032323,-0.1632166727106132,-0.1715787977278112,chr7_109
chr18,83000000,84000000,0.6725550583911506,-0.1675174171194748,-0.2308489164336943,chr18_83
chr16,39000000,40000000,-1.0690524489747275,0.2235619439719239,0.2781964195764853,chr16_39
chr2,90000000,91000000,0.0995214396337855,-0.292647145411925,-0.3471350826330553,chr2_90
chr17,77000000,78000000,-0.48136932326332,-0.5673390048550274,0.4331470793416777,chr17_77
chr4,45000000,46000000,1.1570185214644595,-0.2322363785849686,-0.2188846977896281,chr4_45
chr11,83000000,84000000,-0.2783314274748046,0.4066456957327164,0.1672195709947884,chr11_83
chr4,82000000,83000000,0.473463481896455,-0.1435910959985478,-0.1555366419575031,chr4_82
chr13,92000000,93000000,0.3234248492351808,0.0910117643254715,-0.3042263824708568,chr13_92
chr9,76000000,77000000,-0.2073171219160219,-0.6832049647083757,-0.4216657063562788,chr9_76
chr10,5000000,6000000,-0.1189765905066666,0.0677879867603807,-0.8128119537815683,chr10_5
chr12,70000000,71000000,-0.0376538571244869,-0.1452791965276418,0.3955089858500096,chr12_70
chr9,39000000,40000000,-0.8716325062104324,0.3143565196720286,-0.19884691080719,chr9_39
chr12,57000000,58000000,-0.5001076816884068,-0.3044968434820782,-0.3424545689931525,chr12_57
chr13,77000000,78000000,0.0710664278056153,-0.4757617773020477,0.2114125376601404,chr13_77
chr4,140000000,141000000,0.4648281797371471,0.8462572665124916,0.074207369672785,chr4_140
chr18,45000000,46000000,0.0389416268605497,-0.250514932192267,-0.291912277402832,chr18_45
chr11,92000000,93000000,0.2649210866253589,-0.0814434984761871,-0.2759066958887126,chr11_92
chr17,16000000,17000000,0.4764346600265893,-0.0305111858981245,-0.1325778233182412,chr17_16
chr11,66000000,67000000,-0.0346974742083378,-0.3659757672647287,0.0424380159536095,chr11_66
chr19,47000000,48000000,0.360573567112239,0.508523891451571,-0.3417043653703756,chr19_47
chr14,107000000,108000000,0.0821264973339264,-0.2850280619973865,-0.1834039878445991,chr14_107
chr14,105000000,106000000,0.3457995287972775,0.1560426330276083,-0.2257842740157691,chr14_105
chr8,13000000,14000000,0.4137989101397614,0.6521716232788627,0.1919316872167002,chr8_13
chr3,92000000,93000000,0.0647234865976794,-0.2303916485348124,-0.4515374226272665,chr3_92
chr9,85000000,86000000,0.4996998626199774,-0.1228121385027857,0.1547977539655083,chr9_85
chr4,84000000,85000000,0.5698409410226931,-0.2060256829924756,-0.2956860449233795,chr4_84
chr2,151000000,152000000,-0.0448887681796602,0.5848874222458145,0.0868065416249146,chr2_151
chr13,93000000,94000000,0.4156367982588112,0.1274626957679555,-0.2478381194946189,chr13_93
chr18,8000000,9000000,0.0689428464316395,-0.6036513425271646,0.1862959228672718,chr18_8
chr4,87000000,88000000,0.6340620725097391,-0.1947625922247984,-0.4070393397545876,chr4_87
chr4,111000000,112000000,-0.3578585749226053,-0.0507166948410561,0.136155181312906,chr4_111
chr14,12000000,13000000,0.2913685396920375,0.1743115786551857,-0.6659414075843063,chr14_12
chr15,66000000,67000000,-0.3640258251124751,0.1886713624867391,-0.1742659738052551,chr15_66
chr4,146000000,147000000,-0.3592987401373903,0.8290811975292358,0.088402575221683,chr4_146
chr16,95000000,96000000,-0.0244412325737158,0.7811499329032816,0.1706237975883941,chr16_95
chr11,20000000,21000000,0.3541742765401516,0.6240976035455227,-0.434591749117974,chr11_20
chr7,7000000,8000000,-1.082632355861972,0.608194984050461,-0.6111916559302233,chr7_7
chr2,38000000,39000000,0.3240128731675643,-0.4820898012277326,0.6506520813945437,chr2_38
chr12,85000000,86000000,0.1401264838175317,0.4230655502807542,0.5414952507806622,chr12_85
chr11,90000000,91000000,0.3551835392539051,-0.0639654544049422,-0.3508039188876199,chr11_90
chr15,39000000,40000000,-0.1965433265653143,-0.0553805114502243,-0.3606190795810849,chr15_39
chr4,86000000,87000000,0.5766832853602037,-0.2318573282078766,-0.3596376205596023,chr4_86
chr13,71000000,72000000,-0.4194505601415489,0.4415599830305087,0.3552673958202649,chr13_71
chr13,72000000,73000000,-0.4027881841453696,0.4590699725644822,0.2749195019619566,chr13_72
chr17,38000000,39000000,-1.0674974572835343,0.103348968905161,-0.1877467573506971,chr17_38
chr17,15000000,16000000,0.6130152607892775,0.1095881855607753,0.0158612468619873,chr17_15
chr14,13000000,14000000,0.2661752087742782,0.1363262277030896,-0.804873049087739,chr14_13
chr12,69000000,70000000,-0.4244933459170188,-0.5261965670333774,0.2036506345649502,chr12_69
chr11,32000000,33000000,-0.0147577251681064,0.498038066016315,0.743740969647775,chr11_32
chr8,35000000,36000000,0.086332169381755,0.7315178408165083,0.1283844207055883,chr8_35
chr11,65000000,66000000,-0.0376372930552568,-0.3653127542868327,0.1536527612619162,chr11_65
chr2,85000000,86000000,-0.1343631621296676,-0.2770557931114441,-0.4550124537845298,chr2_85
chr18,85000000,86000000,0.2851334933674881,-0.1306177557101872,-0.3525144472441221,chr18_85
chr16,28000000,29000000,0.0637650328443386,-0.0170431732313302,0.4364669925922051,chr16_28
chr16,16000000,17000000,0.6674496932136345,-0.1256661921329158,0.2784341459552845,chr16_16
chr12,9000000,10000000,-0.7331192566033709,0.1254905061938407,-0.1525274630638415,chr12_9
chr12,16000000,17000000,-0.3376750865764397,-0.0634988951921504,-0.2521199334150293,chr12_16
chr9,88000000,89000000,0.1371312095338522,-0.7025150905575739,-0.3857465004680677,chr9_88
chr5,148000000,149000000,0.7261191592877886,-0.1503515361498024,0.0004887427658063,chr5_148
chr14,108000000,109000000,0.1178124532468083,-0.2449316226224875,-0.113271762467981,chr14_108
chr16,33000000,34000000,0.0044722412279309,1.0081706426738852,0.0993548654547847,chr16_33
chr3,91000000,92000000,-0.064075714052857,-0.2021475706146595,-0.565331322857246,chr3_91
chr14,106000000,107000000,0.1181897879498153,-0.1318770312004549,-0.1866444653637717,chr14_106
chr14,104000000,105000000,0.3495577732000837,0.1569006619045311,-0.2618762758810314,chr14_104
chr8,108000000,109000000,-0.0170292537469284,0.5331746720108292,-0.270115570004974,chr8_108
chr17,51000000,52000000,-0.6664121682141718,0.1174040702860921,0.1544897767024767,chr17_51
chr3,155000000,156000000,-0.2611287170525575,0.862595990533456,0.3276456025808471,chr3_155
chr13,70000000,71000000,-0.4084537969348752,0.4897113171244197,0.4665382345285324,chr13_70
chr13,110000000,111000000,0.6984091939340028,-0.2841083181360762,-0.6090395184399268,chr13_110
chr4,48000000,49000000,0.2938235681152976,-0.4454111093189126,0.2161909622739053,chr4_48
chr15,57000000,58000000,-0.0782492326223457,0.0909194951531968,-0.0437141876263525,chr15_57
chr10,6000000,7000000,-0.1790835922199974,0.2823206151758833,-0.7372006374099201,chr10_6
chr16,23000000,24000000,0.5288630327195994,0.1510290444269564,-0.0411996708929785,chr16_23
chr12,83000000,84000000,-0.2118319656336603,0.2283924291843599,0.5852199438917055,chr12_83
chr12,34000000,35000000,-0.4799718215658578,-0.7175734188032369,0.4822239200924846,chr12_34
chr13,7000000,8000000,-0.2869631324126687,0.251860662055139,0.0845630010693684,chr13_7
chr13,12000000,13000000,-0.6394152202993956,0.1014942878422834,0.3811442017411416,chr13_12
chr2,35000000,36000000,0.7664602448520175,-0.2127835760414604,0.9490178963818188,chr2_35
chr2,148000000,149000000,-0.2818479451780554,0.7317543030181609,0.0575138455197892,chr2_148
chr4,81000000,82000000,0.2559263914512214,-0.0955905041947286,-0.0734023017082399,chr4_81
chr4,63000000,64000000,0.3804485322642856,-0.3021830610875406,0.1250703676343631,chr4_63
chr4,85000000,86000000,0.5041342759073281,-0.22612729614431,-0.3316214761679278,chr4_85
chr16,40000000,41000000,-0.9642788252076137,0.1879617461671144,0.3392420234610899,chr16_40
chr17,14000000,15000000,0.7696034243852814,0.2079071542450766,0.0756576854442497,chr17_14
chr12,99000000,100000000,-0.0376580145207231,0.427164476801633,0.242440537026838,chr12_99
chr7,29000000,30000000,0.8281624456628707,0.5769191240181142,0.5278564794090315,chr7_29
chr16,12000000,13000000,0.3642523164806301,0.0278371854363734,0.4218471601574277,chr16_12
chr12,80000000,81000000,-0.0444086119834478,-0.103294069727027,0.1896719441234159,chr12_80
chr2,91000000,92000000,0.798798932808886,-0.1454235304690027,-0.3834633752265887,chr2_91
chr16,91000000,92000000,0.1118282677978936,0.8546146690104627,-0.1355071250192797,chr16_91
chr9,89000000,90000000,0.0532187253178983,-0.5546237304586064,-0.439948634537715,chr9_89
chr13,68000000,69000000,-0.5056072201920664,0.1708089280398892,0.4312117168842995,chr13_68
chr4,107000000,108000000,1.088378769984427,-0.3942876119742202,0.0655188074854153,chr4_107
chr7,19000000,20000000,0.2926801403332252,0.9100475635874794,-0.4400035027785676,chr7_19
chr13,79000000,80000000,0.0899840983725479,-0.575060614423778,0.1298947089094286,chr13_79
chr12,6000000,7000000,-0.9123660622286124,0.53172962941517,0.3387408931888818,chr12_6
chr4,150000000,151000000,1.3055721567189873,-0.0667172712919044,0.0541252552918953,chr4_150
chr3,90000000,91000000,0.2155103962013382,-0.0054391470275649,-0.2103665784505475,chr3_90
chr9,75000000,76000000,-0.0659662466084359,-0.6221376938105454,-0.3282752946173252,chr9_75
chr18,89000000,90000000,-0.2094538358176186,-0.0609212153956,-0.2877496275163931,chr18_89
chr13,91000000,92000000,0.0423544668984215,0.0042213548122818,-0.2816479912955602,chr13_91
chr4,115000000,116000000,-0.1874658306815956,0.038625071615069,-0.0725844102142434,chr4_115
chr9,84000000,85000000,0.4688097066425959,-0.0925395660668435,0.0606515362569113,chr9_84
chr7,45000000,46000000,1.215905565288261,0.6038255489925485,0.4479133536566627,chr7_45
chr9,81000000,82000000,-0.0688034063228416,-0.1851137419496487,-0.3511219583526726,chr9_81
chr15,38000000,39000000,0.2398900599552951,-0.0660365581967517,-0.3600821079500768,chr15_38
chr16,90000000,91000000,-0.3214665749084246,0.9839155811604392,0.1786375683440267,chr16_90
chr17,39000000,40000000,-1.0497826847200602,0.13334218899919,-0.4146273249035159,chr17_39
chr18,37000000,38000000,-0.4010970911351907,-0.0138212451830387,-0.0756814039661296,chr18_37
chr19,55000000,56000000,0.9404374144752564,-0.2136896952641234,-0.3131514982522713,chr19_55
chr7,17000000,18000000,-0.538057839981496,0.7005949050323874,-0.1192967579973019,chr7_17
chr17,17000000,18000000,0.3659867639428686,-0.1463662856313642,-0.3647581243514796,chr17_17
chr15,56000000,57000000,-0.2891659968700085,-0.022006924228282,0.0697223384404626,chr15_56
chr9,18000000,19000000,-0.8644419299041409,-0.1438111295237527,-0.1234130346215227,chr9_18
chr11,82000000,83000000,-0.3158522465950295,0.1484798830434103,0.1437681121298005,chr11_82
chr17,13000000,14000000,0.9304890898593108,0.1470937862747698,0.0565669692430964,chr17_13
chr13,69000000,70000000,-0.392846832721452,0.367199994951804,0.4782713821213428,chr13_69
chr16,13000000,14000000,0.5297674465606876,-0.1327216854284116,0.3451143589292977,chr16_13
