chrom,start,end,E1,E2,E3,start_bin
chr17,34000000,35000000,0.9183863469058215,0.5701118369961482,1.0866813129072317,chr17_34
chr2,24000000,25000000,0.0068838637496181,-0.1793732221206366,1.0405737412241838,chr2_24
chr7,36000000,37000000,0.2240506445777263,-0.5050970209477316,-0.1607844665586711,chr7_36
chr6,102000000,103000000,0.2571573038547484,-0.8363408564788231,-0.0807034797131318,chr6_102
chr14,6000000,7000000,0.7068634146535719,-1.5830858075857122,0.7923532551421338,chr14_6
chr7,19000000,20000000,0.2331034788931092,0.0183621184034402,0.908348099274251,chr7_19
chr9,122000000,123000000,0.7695159703552321,0.964639403224716,0.2337471650093567,chr9_122
chr16,94000000,95000000,1.5221271547005244,-0.7820843725231063,-0.3449491407468117,chr16_94
chr15,9000000,10000000,-0.3828264820977533,0.2951223537430898,0.2462506397123484,chr15_9
chr8,25000000,26000000,-0.3088580311977378,0.432789622282667,0.3585267872652157,chr8_25
chr10,61000000,62000000,0.580777838501269,0.7652972007569795,-0.0118915137549935,chr10_61
chr2,37000000,38000000,-0.237564446562009,-0.3737069882199558,0.3150096602513506,chr2_37
chr13,32000000,33000000,-0.6868130418401744,0.0138751328965023,0.3198934973862092,chr13_32
chr6,143000000,144000000,0.6072389004105827,-0.4397850371335899,-0.2538706982437116,chr6_143
chr15,24000000,25000000,-0.5159806041453131,0.4371765532965323,-0.4225207903053449,chr15_24
chr7,66000000,67000000,0.7023853793261218,-0.4682171816251678,0.0983027016044471,chr7_66
chr8,14000000,15000000,-0.3551692770244127,0.6276007455404479,0.5034794533220313,chr8_14
chr18,36000000,37000000,-0.4421483496889392,0.8360973138303852,1.0167796686916069,chr18_36
chr6,101000000,102000000,0.4539418166955271,-0.610807126592191,0.0326816046397969,chr6_101
chr15,11000000,12000000,-0.3551087356390141,0.3596367672088768,0.1351820165001374,chr15_11
chr13,94000000,95000000,0.3344685221214825,-0.0721872184118518,-0.3831258198581733,chr13_94
chr8,6000000,7000000,-0.6306062953564905,0.1224824905217576,-0.1971782021409115,chr8_6
chr4,82000000,83000000,0.2350894063618885,0.1338429702253681,-0.2893238934817268,chr4_82
chr15,58000000,59000000,0.1804166359518527,0.7380518762813398,0.1469851875599656,chr15_58
chr6,122000000,123000000,0.119265168725737,-0.1770021606580077,-0.3686559074962671,chr6_122
chr16,18000000,19000000,0.8589374378683201,0.1151424338374428,-0.070524308878564,chr16_18
chr15,13000000,14000000,-0.5094227717312096,-0.0734628848673644,0.3698838610786367,chr15_13
chr8,119000000,120000000,0.775075083299184,0.2247158060688298,0.6001936137588092,chr8_119
chr4,81000000,82000000,0.2222780161138916,0.0567794169781664,-0.3797544686865206,chr4_81
chr17,35000000,36000000,1.1409069900599746,0.2512196587845213,1.0685673968562863,chr17_35
chr18,37000000,38000000,-0.5547956161762749,0.6647038653909584,1.0763983174333551,chr18_37
chr19,47000000,48000000,0.0657477862257993,0.4403045848378544,0.2951791164396767,chr19_47
chr7,95000000,96000000,-0.6031323980704708,-0.2421859575696389,0.4618491320862748,chr7_95
chr11,72000000,73000000,0.2091541484277367,-0.192069182249306,-0.1182662980702602,chr11_72
chr11,73000000,74000000,-0.4350419855189139,-0.5297214742622232,-0.5857898359928518,chr11_73
chr11,74000000,75000000,-0.1577014631242777,-0.3732174384005827,-0.0663407083594813,chr11_74
chr8,7000000,8000000,-0.566374175407235,0.2374483031988057,0.0035990959353265,chr8_7
chr9,20000000,21000000,-0.4711304900341203,0.7070294515366407,0.2435370413515363,chr9_20
chr19,54000000,55000000,-0.0951013954359521,0.1239830969817457,0.5492230666819831,chr19_54
chr9,37000000,38000000,-1.0074641413412335,0.2322821707580611,-0.1930548044422517,chr9_37
chr13,11000000,12000000,-0.4005281531444942,0.1998795211809509,0.2760816423017611,chr13_11
chr9,38000000,39000000,-1.227186316295234,0.1361969797062995,-0.2871312434071125,chr9_38
chr5,144000000,145000000,0.2401668121611226,-0.5890583094818642,-0.3098533625929548,chr5_144
chr7,65000000,66000000,0.6404128809258179,-0.5693252277522808,0.0438801420239353,chr7_65
chr8,16000000,17000000,-0.7439472810822809,0.2418363668058508,0.7317419824632403,chr8_16
chr10,78000000,79000000,0.5008043586961569,0.5706589274874349,0.1869215346300171,chr10_78
chr10,77000000,78000000,0.6086463208725239,0.7779183839128069,0.2267053028204545,chr10_77
chr15,23000000,24000000,-0.6325909363908075,0.2077261922280565,-0.4331171394430046,chr15_23
chr6,146000000,147000000,0.6713034680382591,-0.5877226452769083,0.1104344211223284,chr6_146
chr7,141000000,142000000,-0.4430668744911483,0.8808327051368845,0.2712442242499681,chr7_141
chr4,48000000,49000000,-0.2732357777376812,0.0334393569186757,0.6619290747443777,chr4_48
chr14,44000000,45000000,0.6577974130182636,-0.9091485214182312,0.957858510606408,chr14_44
chr16,64000000,65000000,0.2680168185952495,-0.4163235246850072,-0.1757328450204882,chr16_64
chr7,8000000,9000000,-0.1790703680979354,-0.140529683745213,0.4325564915779288,chr7_8
chr7,130000000,131000000,0.0618084593168652,0.4571679997861813,0.1144726584524819,chr7_130
chr15,26000000,27000000,-0.3356432906600083,0.5951712884840318,-0.267590642095581,chr15_26
chr19,60000000,61000000,0.1311945388320109,0.9110557812295552,-0.2572342133278223,chr19_60
chr8,96000000,97000000,-0.6903319833235839,0.5023739604417535,-0.3943665846731075,chr8_96
chr11,4000000,5000000,-1.498303454803709,-0.0439359295902949,1.249891385933826,chr11_4
chr5,15000000,16000000,-0.2825595497208075,-0.6843825815467991,-0.2925880353346339,chr5_15
chr19,48000000,49000000,-0.2687793580657926,0.502206040648948,-0.296298419486778,chr19_48
chr10,76000000,77000000,0.4700053338941966,0.8318957782199149,0.2647124917279588,chr10_76
chr18,84000000,85000000,-0.1017982214595332,0.254795720046072,-0.1368482694420073,chr18_84
chr13,23000000,24000000,-0.2725779878357965,0.2848069436541152,0.1440920958138168,chr13_23
chr19,52000000,53000000,-0.6455601650546037,0.2441220995470394,0.0514799846076352,chr19_52
chr5,145000000,146000000,-0.1445536948628414,-0.4116319140438187,-0.2237196897715741,chr5_145
chr8,72000000,73000000,0.018208274101684,0.6332991871778847,0.2172019639548593,chr8_72
chr5,88000000,89000000,0.0310927545014645,-0.5388393966948267,-0.4310788947322126,chr5_88
chr3,67000000,68000000,-0.0543466741142126,0.1003974742299006,0.7633663804242374,chr3_67
chr8,87000000,88000000,0.6846202385041146,0.1178536230553109,-0.0160815379560975,chr8_87
chr6,6000000,7000000,-0.5933218000924958,-0.2127606317439336,0.8744654267674025,chr6_6
chr8,17000000,18000000,-0.7482427022799062,0.1524909686863147,0.7062607469092775,chr8_17
chr8,122000000,123000000,1.1660231107240475,0.0670394418580948,0.5541904313642219,chr8_122
chr16,63000000,64000000,0.1534295687164132,-0.3321054549204414,-0.1903116183244376,chr16_63
chr4,115000000,116000000,-0.1200876611286849,-0.0601645945215156,0.8219017121078028,chr4_115
chr4,83000000,84000000,0.1617489737336207,0.2918343700867554,-0.3010367016425281,chr4_83
chr7,100000000,101000000,0.664755871142326,-0.0745236960753246,1.4557718535487147,chr7_100
chr7,68000000,69000000,0.4277256857680868,-0.0212074292851352,-0.2490867570588761,chr7_68
chr13,22000000,23000000,-0.4048030887870268,0.1670847505959394,0.0853877162152364,chr13_22
chr15,8000000,9000000,-0.3876882563870767,0.4591839759734072,0.2143378181733491,chr15_8
chr11,75000000,76000000,0.4460562287294944,-0.3341907309001805,0.1679868402438971,chr11_75
chr2,35000000,36000000,0.0537114921859386,0.0146167633087407,0.438335159828595,chr2_35
chr8,100000000,101000000,-0.8325249470433791,0.3162322973225445,-0.7673886610594893,chr8_100
chr15,83000000,84000000,0.8177622111736861,0.0288463636840211,-0.0381408615459454,chr15_83
chr8,99000000,100000000,-0.910339929830838,0.2921055464030375,-0.7864723023401601,chr8_99
chr6,71000000,72000000,0.1176907454386533,0.3791470425420933,-0.0541319006760923,chr6_71
chr8,8000000,9000000,-0.3791027879846941,0.4073737383382284,0.1532476654556505,chr8_8
chr16,24000000,25000000,0.2139272870424646,-0.2144951328348169,0.1764730035949579,chr16_24
chr15,37000000,38000000,0.0795975207093108,0.5680010093457734,0.1216384335237759,chr15_37
chr8,35000000,36000000,-0.3880482925667412,0.3646527227652884,0.3118813002842107,chr8_35
chr5,107000000,108000000,0.5222896532775618,-0.7930601416607217,0.2500674376417279,chr5_107
chr18,83000000,84000000,0.2609597133899263,0.2281229386637356,0.0030198042654462,chr18_83
chr8,88000000,89000000,0.5858147663120212,-0.0036451316434106,0.0629173407622205,chr8_88
chr7,57000000,58000000,-0.0077534996273762,-0.2859238783589211,-0.4146693435836506,chr7_57
chr15,38000000,39000000,0.1860430523015348,1.0360781988894916,-0.0119196846363851,chr15_38
chr11,31000000,32000000,-0.5363839593684671,0.3691326451048884,0.5563646403381515,chr11_31
chr5,90000000,91000000,0.0333827313136751,-0.3941107155914183,-0.0694065631945633,chr5_90
chr3,66000000,67000000,-0.0911174502597144,0.008896955056808,0.7133690586581328,chr3_66
chr8,98000000,99000000,-0.903200445313236,0.2467361644665883,-0.7115197388214727,chr8_98
chr4,49000000,50000000,-0.5472346427547852,0.0332192062586555,0.323791702603552,chr4_49
chr2,156000000,157000000,0.0467387498518081,0.7184944674990019,0.949142927423986,chr2_156
chr5,16000000,17000000,-0.3499761201398824,-0.6284416996566248,-0.117552507739793,chr5_16
chr2,23000000,24000000,-0.1646237495727688,-0.5167310355065509,0.9441953456201986,chr2_23
chr2,155000000,156000000,-0.2042936843452669,0.8056774086911483,1.1383549322837894,chr2_155
chr15,57000000,58000000,-0.2931058608982165,0.4733071842715565,0.1716236034446951,chr15_57
chr2,140000000,141000000,0.2789798561059625,-0.416602532852671,-0.049322033440366,chr2_140
chr8,97000000,98000000,-0.8418718103994768,0.3264748791738216,-0.6036449527619925,chr8_97
chr12,17000000,18000000,-0.3494798095419062,0.5032451087825079,-0.6511107418918591,chr12_17
chr13,107000000,108000000,-0.0453508107730203,-0.4944814945675204,0.114828764042934,chr13_107
chr10,129000000,130000000,0.8328855155398608,-0.8528875802222008,-0.14279757849872,chr10_129
chr4,110000000,111000000,-0.3345598463813991,-0.3399268483746702,0.703749107647585,chr4_110
chr8,101000000,102000000,-0.689908920557403,0.3707291177426052,-0.6746062675835346,chr8_101
chr2,139000000,140000000,0.3096548456065646,-0.4414017169432478,-0.0636628802232383,chr2_139
chr7,58000000,59000000,0.013216038566716,-0.2817068382955861,-0.437811993061011,chr7_58
chr7,142000000,143000000,-0.246670392275781,0.4496610042341076,0.5414181372092745,chr7_142
chr5,91000000,92000000,0.033607080164207,-0.4660171758737838,-0.0488887858502155,chr5_91
chr2,141000000,142000000,0.2470849964957856,-0.4093505673306645,-0.0931901874477777,chr2_141
chr16,15000000,16000000,-0.1807372965329794,0.2834137251651861,0.1135769248667823,chr16_15
chr7,29000000,30000000,0.1988233197653064,0.113532860120009,0.952555646874561,chr7_29
chr3,65000000,66000000,-0.1497940752992488,-0.0667183813683098,0.7755506835789253,chr3_65
chr11,71000000,72000000,0.3379720123007853,-0.1694841948896974,-0.1243616371091307,chr11_71
chr10,58000000,59000000,0.0512051665562775,0.4127753394994407,0.2362560676805161,chr10_58
chr5,89000000,90000000,-0.0210291709806356,-0.4425041934787428,-0.2188619557788036,chr5_89
chr12,62000000,63000000,-0.5811294465933037,-0.3401679347309954,-0.2420673345979971,chr12_62
chr12,61000000,62000000,-0.4983312771329322,-0.2555209670998627,-0.2742901078259432,chr12_61
chr15,10000000,11000000,-0.2933054790813857,0.2506349676245794,0.2577998843813068,chr15_10
chr3,39000000,40000000,0.0928370502026619,0.4811551130500064,0.5781294854810112,chr3_39
chr5,146000000,147000000,-0.2160042555493143,-0.5442351931815567,0.0483272794832463,chr5_146
chr14,7000000,8000000,0.9268965161001956,-1.1860032163304568,0.6901733104058199,chr14_7
chr10,92000000,93000000,0.2352465670537117,-0.643932069554323,0.2658950964271163,chr10_92
chr13,91000000,92000000,-0.0338843325991069,0.0372551636577558,-0.2548239096867929,chr13_91
chr19,24000000,25000000,0.1025393551673624,0.5347364927856559,0.4776792452967937,chr19_24
chr3,38000000,39000000,0.0863887518356717,0.4449065472023629,0.6009777876924485,chr3_38
chr13,76000000,77000000,0.311661771984039,-0.0390654949212209,0.2429975374004291,chr13_76
chr3,3000000,4000000,-1.5897983570448129,0.7857100176386226,-0.9629102832048818,chr3_3
chr8,32000000,33000000,-0.5843008341275456,0.0126229809436228,0.398031685880387,chr8_32
chr18,75000000,76000000,0.1211743359165608,0.9390625270876988,0.3018546342621965,chr18_75
chr9,39000000,40000000,-1.1676088499211776,0.1098493600338193,-0.273890118183483,chr9_39
chr15,96000000,97000000,0.0528634530204915,0.99125554422079,0.0021171540825224,chr15_96
chr3,104000000,105000000,0.2951788658382002,0.270243457932769,0.463496795061117,chr3_104
chr10,121000000,122000000,0.4826839261727379,-0.5753594081892266,0.1692304068068964,chr10_121
chr8,4000000,5000000,-1.321059781464022,-0.1437883391309573,0.0012153402606189,chr8_4
chr9,76000000,77000000,-0.0839939619845963,-0.4833705461400989,0.1639218938743447,chr9_76
chr2,138000000,139000000,0.3223291136992862,-0.4126499513744568,0.0057510318900249,chr2_138
chr8,11000000,12000000,0.0131942248791368,0.633281680233172,0.4183292036829046,chr8_11
chr10,91000000,92000000,0.1126662654004016,-0.703395820710012,0.2870915046118272,chr10_91
chr8,18000000,19000000,-0.6566598371839022,0.0854472050918625,0.6068286452123456,chr8_18
chr2,142000000,143000000,0.2232856989600736,-0.3566120444327664,-0.1115339445982464,chr2_142
chr7,37000000,38000000,0.1803943691000153,-0.4373041075100163,-0.1675659442148568,chr7_37
chr5,148000000,149000000,0.0401005546519391,-0.5884094353036616,0.1392201328424835,chr5_148
chr9,77000000,78000000,0.0484927651161182,-0.4128713882459964,0.1697361920008643,chr9_77
chr15,84000000,85000000,0.917525738962196,-0.0378912376261749,0.1717729603429421,chr15_84
chr5,5000000,6000000,-0.4578415127660671,-0.9913710328716552,0.047724347403157,chr5_5
chr18,38000000,39000000,-0.1710190627124366,0.5491978399256809,0.7238525729148677,chr18_38
chr11,91000000,92000000,-0.4897765300111756,-0.3582901764345587,-0.3531676067913164,chr11_91
chr6,40000000,41000000,-0.1961789430699409,0.339239966649258,0.1157927328149796,chr6_40
chr5,105000000,106000000,0.079727325972237,-0.8044526488129781,-0.0008169669587059,chr5_105
chr13,61000000,62000000,-0.1803771191389589,-0.5343745706150362,0.4800763034453104,chr13_61
chr8,13000000,14000000,-0.0233836129821931,0.7884263946988073,0.4957521928250148,chr8_13
chr9,75000000,76000000,0.0979915296701279,-0.4734767590666214,0.1822280357974349,chr9_75
chr6,121000000,122000000,0.1652634555623949,-0.1192177477124699,-0.255831081090012,chr6_121
chr5,106000000,107000000,0.4057403443794676,-0.8818274375506685,0.3985060375247762,chr5_106
chr13,62000000,63000000,-0.2966064728469822,-0.2686339969081938,0.3618844425285143,chr13_62
chr13,14000000,15000000,-0.6080590571308904,0.2486796910726627,0.41195272218767,chr13_14
chr15,14000000,15000000,-0.5944288512464125,-0.1603736023781919,0.5798079665889311,chr15_14
