chrom,start,end,E1,E2,E3,start_bin
chr10,4000000,5000000,-0.4457597198638682,0.0193459039728564,0.9760770132130616,chr10_4
chr13,59000000,60000000,-0.1597695548345695,0.461878105603929,0.2361892295731236,chr13_59
chr12,47000000,48000000,-0.6024465540372683,-0.137534807688614,-0.7921522168350364,chr12_47
chr13,105000000,106000000,-0.7215982483170904,-0.0151175948823837,-0.2079593608261264,chr13_105
chr13,118000000,119000000,-0.748235288652211,-0.0970006280890747,-0.0281764012112849,chr13_118
chr13,22000000,23000000,-0.1651453018833529,-0.2679794530453296,0.7795545942769779,chr13_22
chr11,96000000,97000000,0.0747673909366602,0.9496604205490126,-0.577712213509748,chr11_96
chr12,4000000,5000000,0.167457136836182,0.0828209397736943,0.6568507299575159,chr12_4
chr12,50000000,51000000,-0.676750863540077,-0.454617593647115,-0.7828414272615273,chr12_50
chr11,5000000,6000000,0.3740743234340227,1.3863834870029166,-0.3033291958315844,chr11_5
chr19,12000000,13000000,0.3658206949078639,-0.4627754174638089,-0.7082957214930308,chr19_12
chr3,25000000,26000000,-0.7582340957603146,-0.9325012288520832,-0.05632415839386,chr3_25
chr13,14000000,15000000,-0.5755705964178509,-0.0472061552771755,0.2398682079208153,chr13_14
chr19,58000000,59000000,-0.1241615238781851,0.7202579527422949,0.3239292144342697,chr19_58
chr13,7000000,8000000,-0.1739788305750689,-0.0605310339603956,0.8546320753289794,chr13_7
chr19,11000000,12000000,0.4817149399792124,-0.24158511189876,-0.673268704215277,chr19_11
chr10,6000000,7000000,-0.4243942926864198,0.2839431670718491,0.8940890932326011,chr10_6
chr12,8000000,9000000,-0.1694245989288646,-0.1345491210515887,0.4536412746464241,chr12_8
chr13,10000000,11000000,-0.3964474293077939,-0.1299749780855695,0.5995327419706472,chr13_10
chr11,91000000,92000000,0.4009745132226235,-0.6602169573988764,-0.3235018726718537,chr11_91
chr12,46000000,47000000,-0.4993037904185131,-0.0755624170786735,-0.6215795351090191,chr12_46
chr16,97000000,98000000,-0.1036061138098903,0.9256532623844276,0.0176449609814529,chr16_97
chr11,6000000,7000000,-0.1248637478245858,1.0312903631187762,-0.2760169566570197,chr11_6
chr9,3000000,4000000,-0.8633517977636336,0.4540468497812617,0.8513433038246296,chr9_3
chr13,9000000,10000000,-0.3048107812468988,0.1913429098857416,0.7325646602826172,chr13_9
chr11,92000000,93000000,0.3691172891425678,-0.6892087788549893,-0.3656791827536941,chr11_92
chr13,11000000,12000000,-0.2266899316878505,-0.0018567318407976,0.7414925033143507,chr13_11
chr11,93000000,94000000,0.3026556802106501,-0.69075683204009,-0.3428646245206973,chr11_93
chr19,49000000,50000000,-0.5874548685348306,0.4249442766083393,-0.3453045544100219,chr19_49
chr11,90000000,91000000,0.4812378843248473,-0.6147488250971749,-0.2432354015570257,chr11_90
chr13,31000000,32000000,-0.1022053836739541,0.3712679417351757,0.5822965461196316,chr13_31
chr12,45000000,46000000,-0.455693708740161,0.1187798765604293,-0.4994360252924626,chr12_45
chr19,9000000,10000000,0.5519211374764055,0.024112367467896,-0.1715329340332535,chr19_9
chr12,51000000,52000000,-0.293672255860596,-0.2259756184159904,-0.6945098055808617,chr12_51
chr9,4000000,5000000,-1.2322468663310082,0.2778388544585718,-0.1562418752592115,chr9_4
chr11,78000000,79000000,0.2701939750846308,0.800575488408379,0.0978571210778144,chr11_78
chr9,121000000,122000000,-0.0081534009816789,0.814622707965467,0.5594550010616172,chr9_121
chr10,9000000,10000000,-0.1220194986191093,0.396402024875659,-0.085367060235758,chr10_9
chr11,77000000,78000000,0.2320233449727624,0.7391290381244953,0.0635222290226935,chr11_77
chr10,10000000,11000000,-0.1574661806631841,0.0522626352914126,-0.4272511352503117,chr10_10
chr12,9000000,10000000,-0.1207902667982509,-0.0220744388697131,0.4651432883950442,chr12_9
chr19,7000000,8000000,0.726058570873446,-0.2192111176909545,0.3483630365156785,chr19_7
chr13,106000000,107000000,-0.6230498639430312,-0.0125284632037022,-0.2682716474264871,chr13_106
chr12,97000000,98000000,0.2364803788405597,-0.2785834464777548,-0.2742606680864815,chr12_97
chr11,20000000,21000000,-0.1375209671122499,0.6673520314618397,0.3890267028697519,chr11_20
chr12,25000000,26000000,0.0905926205354199,0.2982280510809686,-0.0847676237682334,chr12_25
chr9,5000000,6000000,-1.2911022386476378,0.2883402805975815,-0.434288802504163,chr9_5
chr13,117000000,118000000,-0.6926237981983557,-0.078028794370454,-0.3049529305511446,chr13_117
chr11,107000000,108000000,0.523843277042011,-0.619115843866741,-0.1052599296077761,chr11_107
chr12,92000000,93000000,0.1209956897019848,-0.4174613645014824,-0.3271463820345957,chr12_92
chr9,29000000,30000000,-0.5955637495132956,0.011989733807575,0.4177230070287689,chr9_29
chr12,96000000,97000000,0.1869949504062447,-0.2474109551053393,-0.2911800847078685,chr12_96
chr12,10000000,11000000,-0.1604835991094453,-0.1090147247047819,0.3375022584667265,chr12_10
chr12,52000000,53000000,0.1162102378953634,-0.044720036602263,-0.6580472587336763,chr12_52
chr16,92000000,93000000,0.1499262072091734,0.902837855488034,-0.2845900234354254,chr16_92
chr17,8000000,9000000,-0.1033286000992926,-0.5571396227052898,0.2674674822904083,chr17_8
chr12,93000000,94000000,0.1491337212142343,-0.3253081041187213,-0.3332119626890926,chr12_93
chr3,24000000,25000000,-0.6044533779477722,-0.8348543172405176,-0.2438776523811256,chr3_24
chr16,91000000,92000000,0.1796916917424448,0.8357048546171174,-0.0735905978642033,chr16_91
chr1,4000000,5000000,-0.1402738004597572,-1.6649023058592494,0.649444258513477,chr1_4
chr13,76000000,77000000,0.1402457122725293,0.2108116382992127,-0.2931758819053829,chr13_76
chr9,42000000,43000000,0.0337359707768262,0.4689012448957633,0.0550764206314482,chr9_42
chr11,120000000,121000000,0.4187311624795586,0.7191577061685126,0.374031227343945,chr11_120
chr19,8000000,9000000,0.4853471281376513,-0.1120737978966383,0.1978353073003487,chr19_8
chr3,26000000,27000000,-0.4360342225903224,-0.8360397713441626,-0.075291773488665,chr3_26
chr16,96000000,97000000,0.091802216053581,0.8005138901314407,-0.1194639890040322,chr16_96
chr9,41000000,42000000,-0.1620973601621679,0.5697362265734282,0.1028798371152362,chr9_41
chr9,28000000,29000000,-0.6493574099700065,-0.0608914924940795,0.5063124880536902,chr9_28
chr11,7000000,8000000,-0.3802938425255997,0.6273546433583062,-0.3770854263454402,chr11_7
chr16,95000000,96000000,0.1298914184905202,0.8052592409782616,-0.297667054538157,chr16_95
chr13,16000000,17000000,-0.3819581285040536,0.0673169293354143,0.3528057217766917,chr13_16
chr12,53000000,54000000,0.29246952527717,0.0727335581383274,-0.6642740542074549,chr12_53
chr9,122000000,123000000,-0.120747049615186,0.8373088994284632,0.2610184360391878,chr9_122
chr12,94000000,95000000,0.1692256870684462,-0.2272582947983627,-0.3657914240887032,chr12_94
chr12,95000000,96000000,0.2032274031802602,-0.1696359707138987,-0.3354662773657902,chr12_95
chr11,8000000,9000000,-0.4551234880060756,0.4805214419173976,-0.4639504169489376,chr11_8
chr11,9000000,10000000,-0.6132152062188899,0.3444628615024251,-0.3186266502507962,chr11_9
chr11,108000000,109000000,0.6086314029969268,-0.6240288932937618,-0.2483233916040325,chr11_108
chr16,94000000,95000000,0.1217657086035712,0.7991379911886861,-0.4254463197386058,chr16_94
chr19,13000000,14000000,0.1613719416352744,-0.3619236737735074,-0.5620332425562298,chr19_13
chr11,109000000,110000000,0.5867875731678475,-0.6413421279131628,-0.3016607044326504,chr11_109
chr3,159000000,160000000,-0.3503628746401437,-1.4406900166609315,1.463961606419155,chr3_159
chr9,6000000,7000000,-1.2260129376213096,0.239794372437414,-0.3275362146615349,chr9_6
chr10,65000000,66000000,-0.4555475845034206,-0.3730167195179982,0.3234361552440747,chr10_65
chr11,21000000,22000000,-0.0957576765878961,0.5973257112678434,0.3771161130244952,chr11_21
chr11,106000000,107000000,0.5521716390624808,-0.517671922381413,0.0645563380421282,chr11_106
chr19,57000000,58000000,0.1131753510155896,0.6089188206934378,0.1519558224842233,chr19_57
chr10,13000000,14000000,-0.0125924758756587,-0.439410565487292,-0.8203414983818762,chr10_13
chr17,9000000,10000000,-0.2092522221197484,-0.6438632178515526,0.4870962745821885,chr17_9
chr10,8000000,9000000,0.0584515265850055,0.3517440546668437,0.3827797636796134,chr10_8
chr10,27000000,28000000,-0.578018609725098,0.2849208310798524,-0.1667563975942032,chr10_27
chr17,10000000,11000000,-0.1036969463987969,-0.2632900128767948,0.2756739907433442,chr17_10
chr13,8000000,9000000,0.0051938346383779,-0.0480556175384362,0.9088912718054722,chr13_8
chr16,93000000,94000000,0.1442670813470389,0.7716462203740352,-0.3858712021718561,chr16_93
chr3,11000000,12000000,0.7397948195260255,-0.8588499243014708,-0.1813443563483512,chr3_11
chr11,79000000,80000000,0.1507003878109599,0.6654629156819152,0.2773446408991137,chr11_79
chr11,95000000,96000000,0.1110994636073053,0.5877075798078336,-0.471498661161876,chr11_95
chr11,117000000,118000000,0.5262054059858983,0.5676830530230274,0.1080521940712286,chr11_117
chr11,110000000,111000000,0.514892260589106,-0.6613453364526971,-0.3612753575226615,chr11_110
chr12,24000000,25000000,0.3177701156802687,0.2872965591766545,0.055429661350516,chr12_24
chr11,119000000,120000000,0.5719098006449521,0.5636389559094478,0.2478103880627084,chr11_119
chr16,5000000,6000000,1.136279369189265,-0.4300005273062773,0.5172516644328251,chr16_5
chr3,10000000,11000000,0.6530595562083448,-0.9854637339078492,-0.1040434806925909,chr3_10
chr13,17000000,18000000,-0.392588073774502,-0.1214129656536609,0.4095664218438029,chr13_17
chr9,30000000,31000000,-0.4485624704694446,0.0946607321215285,0.5142797574759841,chr9_30
chr1,21000000,22000000,-0.1913763835841046,-1.034205152461117,0.0579441855996026,chr1_21
chr9,68000000,69000000,-0.0656266951707745,0.5440611024571631,-0.0888396224686253,chr9_68
chr13,58000000,59000000,0.1229044774903507,0.612664953210892,0.290842465967398,chr13_58
chr13,96000000,97000000,-0.1551181290618571,0.0876013309334324,0.5838613369324044,chr13_96
chr10,34000000,35000000,-0.4347345125087505,0.2939069137953699,-0.2372653450957644,chr10_34
chr9,64000000,65000000,0.3837313558781542,0.712083950473048,0.3360741729073872,chr9_64
chr10,7000000,8000000,0.0757844501860167,0.3278015349275701,0.7373248216213812,chr10_7
chr11,116000000,117000000,0.5872344096667392,0.5713629185108989,0.2337225357028123,chr11_116
chr13,85000000,86000000,0.0029196733995963,-0.394497229076674,-0.3664127027475105,chr13_85
chr11,10000000,11000000,-0.5476234096766667,0.3540289885414593,-0.2622826846899617,chr11_10
chr10,14000000,15000000,-0.1922123522630656,-0.4392060694523843,-0.5797368067478703,chr10_14
chr11,35000000,36000000,-0.2443142175081656,0.3686602710508938,0.0199213604199887,chr11_35
chr11,86000000,87000000,0.4196318920786378,0.6480936956141811,-0.2659540684447035,chr11_86
chr19,60000000,61000000,0.0065326541490134,0.6535815728512174,0.0280392073926505,chr19_60
chr9,67000000,68000000,0.0666549381989258,0.5374765617902113,0.0127740303993496,chr9_67
chr12,16000000,17000000,0.3037878668611689,0.0924417541236639,-0.0134358894540358,chr12_16
chr10,64000000,65000000,-0.3363182015887226,-0.4160991908771869,0.3427270653115175,chr10_64
chr1,18000000,19000000,-0.2591424348807226,-1.1312512000407802,-0.152796737910042,chr1_18
chr16,90000000,91000000,0.1487737806687647,0.7279432555535843,-0.2102491805258242,chr16_90
chr14,18000000,19000000,0.419490121924569,-0.4730515225528539,0.7766808515454879,chr14_18
chr12,26000000,27000000,0.1313204202658863,0.2372032706548397,-0.2853577074007208,chr12_26
chr12,116000000,117000000,0.5649698906643091,-0.4447228261927923,-0.3420766601564295,chr12_116
chr11,31000000,32000000,-0.1359342148333648,0.5685258565175036,-0.0824033197674793,chr11_31
chr3,9000000,10000000,0.6422528399962589,-1.1729168970458026,0.0013617807635896,chr3_9
chr11,60000000,61000000,0.0251119768328809,0.7290406585534747,0.0076815807511787,chr11_60
chr14,19000000,20000000,0.7669791616477889,-0.5286161661839676,0.8969445313722024,chr14_19
chr16,43000000,44000000,-0.0962302664218894,0.2862507077174764,-0.2896657417920543,chr16_43
chr10,66000000,67000000,-0.1863467651338891,-0.3928984596435806,0.1930983040635145,chr10_66
chr13,34000000,35000000,0.0936886369503686,0.1540096698683515,0.5376156698538026,chr13_34
chr10,26000000,27000000,-0.4347008645479428,0.2887430038161135,-0.2306288431141505,chr10_26
chr9,43000000,44000000,0.1629734196484012,0.3564530225892408,0.0926302401283479,chr9_43
chr11,56000000,57000000,-0.5851149545070168,0.0905581457662717,0.2016592603010805,chr11_56
chr10,11000000,12000000,-0.012111007262171,-0.3298814534735341,-0.7244610888360717,chr10_11
chr16,42000000,43000000,-0.1378450147048831,0.1016524695009903,-0.2609976594510326,chr16_42
chr11,19000000,20000000,0.0287440116522113,0.5104466352616582,-0.1234415231867397,chr11_19
chr9,27000000,28000000,-0.6940063374316355,-0.1529409250465335,0.5620540528273721,chr9_27
chr12,119000000,120000000,0.564911359985694,-0.6918035125160836,-0.1540974187869037,chr12_119
chr12,27000000,28000000,0.139274751009326,0.2044720629514546,-0.229980111948969,chr12_27
chr1,5000000,6000000,-0.0744966932235083,-1.5091012530989298,0.1060496436955314,chr1_5
chr10,12000000,13000000,0.0914696229503297,-0.4714980962953032,-0.7970091075962813,chr10_12
chr3,12000000,13000000,0.5287134402171998,-0.8382072410460986,-0.1756264524119644,chr3_12
chr11,105000000,106000000,0.5025507205199661,-0.4110784799453257,0.0183098024803167,chr11_105
chr16,32000000,33000000,0.4736839548347348,0.693668370631397,0.1489623389107492,chr16_32
chr19,53000000,54000000,-0.4309341605561151,0.3066063004135416,-0.3043299463009088,chr19_53
chr3,51000000,52000000,-0.0170150601933656,-0.4271695418632878,0.633611392946812,chr3_51
chr12,54000000,55000000,0.2837807206263135,0.0265797287628796,-0.6602246106040416,chr12_54
chr11,76000000,77000000,0.1354116539667527,0.7173057351359902,-0.0459879786852407,chr11_76
chr9,10000000,11000000,-0.7808889252488969,0.0108254956828908,0.207472316329489,chr9_10
chr13,15000000,16000000,-0.2623289780411598,0.0132949097522004,0.3469853894529289,chr13_15
chr9,21000000,22000000,0.2118904935906535,0.898539964926352,-0.1103166703475204,chr9_21
chr3,131000000,132000000,-0.3243011661885845,0.4133144831371225,0.0942000252066311,chr3_131
chr1,77000000,78000000,0.0160937140328376,-0.0798717424040298,-0.1743652017549149,chr1_77
chr9,44000000,45000000,0.3161937271083905,0.491336686465784,0.1324188454534486,chr9_44
chr9,90000000,91000000,0.0614745006641481,-0.4945864746547378,-0.1828858470267061,chr9_90
chr11,111000000,112000000,0.5211668682254365,-0.62088074139442,-0.3669257029186077,chr11_111
chr12,11000000,12000000,0.0100024148081237,0.0649284665082825,0.2041507908360735,chr12_11
chr3,73000000,74000000,0.1556674522420639,-0.7804443858237817,-0.1801598809600231,chr3_73
chr12,17000000,18000000,0.4176457952443653,0.2457788725137327,0.2160727672402017,chr12_17
chr11,32000000,33000000,0.0891123685087274,0.6573458212093376,0.0394401929695611,chr11_32
chr3,50000000,51000000,-0.5154158552169547,-0.6877235991572567,0.5136925029099457,chr3_50
chr11,104000000,105000000,0.4559019693869048,-0.3501702501502346,0.0514471103596616,chr11_104
chr1,17000000,18000000,-0.1627773925578401,-1.1720046982369368,0.0019859391202381,chr1_17
chr11,97000000,98000000,0.343729023985012,0.5780158823753723,0.0440004661942401,chr11_97
chr14,17000000,18000000,0.2788071633217878,-0.0046140575159354,0.7505985375083298,chr14_17
chr9,40000000,41000000,-0.6286159089584963,0.3517312892959909,0.0239277202926143,chr9_40
chr9,11000000,12000000,-0.7698000685798705,0.0055137962261758,0.192132909425576,chr9_11
chr9,39000000,40000000,-1.1418508178356572,0.0958019330174096,-0.0542637117718532,chr9_39
chr9,91000000,92000000,0.0710440537204186,-0.5379229919908297,-0.1613251403742313,chr9_91
chr1,19000000,20000000,-0.16822001410938,-1.028843684458688,-0.1961740083216834,chr1_19
chr13,23000000,24000000,0.1266989535269507,-0.049402110038297,0.8331606872079869,chr13_23
chr3,14000000,15000000,0.3574451006595895,-0.8544578247446655,-0.100302422720518,chr3_14
chr10,33000000,34000000,-0.5383497887264651,0.1468145003228229,-0.0660128901172304,chr10_33
chr9,65000000,66000000,0.3859054303149945,0.6069804648028705,0.0860609814613107,chr9_65
chr14,15000000,16000000,0.3010331463926396,0.3370527858883433,0.0792839507044949,chr14_15
chr12,91000000,92000000,0.2796477284435534,-0.3951400285071995,-0.3322538329701586,chr12_91
chr10,28000000,29000000,-0.5198021236691965,0.2338085650108902,-0.0957455933805474,chr10_28
chr16,6000000,7000000,0.8545768706695464,-0.5076298268645594,0.5119756566030069,chr16_6
chr17,11000000,12000000,-0.1343189182761146,0.134380306318402,-0.2767531146734722,chr17_11
chr17,29000000,30000000,0.883502542488338,-0.4430250471533624,-0.1376899012919623,chr17_29
chr10,35000000,36000000,-0.3543810013845667,0.3710283349113927,-0.2521657708681681,chr10_35
chr1,20000000,21000000,-0.1310100947599801,-0.9896849901821786,-0.0558873375942687,chr1_20
chr9,108000000,109000000,0.0783134517355086,0.5583742288419826,0.2461564271091656,chr9_108
chr9,7000000,8000000,-0.9994171599586034,0.1058079324899591,0.1710107474228892,chr9_7
chr9,45000000,46000000,0.1377983175202538,0.3313146713677943,0.1739700021915043,chr9_45
chr13,97000000,98000000,-0.123859223908072,0.1239310206270032,0.3655165049088335,chr13_97
chr11,59000000,60000000,0.1409513912912291,0.7648126940661877,0.0676246295352499,chr11_59
chr3,132000000,133000000,-0.3710855159348015,0.4011782571926639,0.0242539108689802,chr3_132
chr11,33000000,34000000,-0.041014199723699,0.5966732525194661,0.2092075421409112,chr11_33
chr14,14000000,15000000,0.2947612726319062,0.3026841557639131,-0.1681274588445768,chr14_14
chr11,18000000,19000000,-0.0793936116824507,0.3591704461971379,-0.2959779459117846,chr11_18
chr13,110000000,111000000,0.2583971825796117,-0.3129192878187167,0.0161999619892007,chr13_110
chr13,51000000,52000000,0.1920460538146174,0.0826273264277741,0.2443604752985846,chr13_51
chr9,17000000,18000000,-1.0442264964471253,0.1594160246668741,-0.2500293005095408,chr9_17
chr11,89000000,90000000,0.6091923596856144,-0.3486694448185512,-0.1523590051961501,chr11_89
chr10,39000000,40000000,0.0560007405606304,-0.1095355907883745,-0.2817604523294538,chr10_39
chr19,36000000,37000000,0.0972350596301568,-0.3546297508742356,-0.0090363739953858,chr19_36
chr9,120000000,121000000,0.2366631273645904,0.6411120087445507,0.444607931448104,chr9_120
chr11,57000000,58000000,-0.3504083269254296,0.2037724359337641,0.2406350515238358,chr11_57
chr19,37000000,38000000,0.5213525874184929,-0.4345444301946734,-0.0997627443698159,chr19_37
chr16,31000000,32000000,0.5552426266304311,0.6274628648760225,0.1683529250180085,chr16_31
chr11,4000000,5000000,0.835664788136398,1.248603948679604,-0.2699163334301612,chr11_4
chr5,102000000,103000000,0.2765462803613757,-0.1627124076961807,0.0739546643477007,chr5_102
chr17,25000000,26000000,0.94700192482082,0.8446882687107123,0.0369638136633287,chr17_25
chr11,34000000,35000000,-0.0385148093397978,0.5091647095546153,0.0864383991890859,chr11_34
chr13,57000000,58000000,0.2715172299916211,0.4236508080433395,0.3816703193723447,chr13_57
chr10,36000000,37000000,-0.2993736042473317,0.3078529130552945,-0.3096305011810134,chr10_36
chr15,67000000,68000000,0.0980670506205801,-0.013684474170403,-0.7068684020880369,chr15_67
chr14,16000000,17000000,0.2585774870105154,0.1958804172662452,0.4945171393528155,chr14_16
chr10,25000000,26000000,-0.1792916035625671,0.1793300936650456,-0.2142605317875369,chr10_25
chr2,17000000,18000000,-0.5373172843000132,-0.4450050471263093,-0.0168992295996784,chr2_17
chr9,92000000,93000000,0.0388930582528922,-0.5775412607097451,-0.1199429719911473,chr9_92
chr10,38000000,39000000,-0.1383333109185233,-0.0108822770608667,-0.2505758619567239,chr10_38
chr11,112000000,113000000,0.4857833353934423,-0.578513306521778,-0.3355154237156106,chr11_112
chr13,80000000,81000000,-0.0389662948963826,0.0723493566310414,-0.3460796017757465,chr13_80
chr3,20000000,21000000,-0.0751262172658958,-0.7406558148186796,-0.4454439952563682,chr3_20
chr3,16000000,17000000,0.3157911859667099,-0.939034372590838,0.0459979964407077,chr3_16
chr3,13000000,14000000,0.5468031844722007,-0.7626176450001839,-0.437854521278268,chr3_13
